,model,source drug,source cell,target drug,target cell,Spearman correlation
327,Sagittarius,BRD-A15079084,A549,BRD-A15079084,A549,0.9477118463565484
328,Sagittarius,BRD-K77695569,A549,BRD-A15079084,A549,0.948102926333603
329,Sagittarius,BRD-A15079084,A549,BRD-A15079084,A549,0.9480442822965004
330,cvae,BRD-A15079084,A549,BRD-A15079084,MCF7,0.9548267092435762
331,cvae,BRD-K77625799,MCF7,BRD-A15079084,MCF7,0.9534648886129862
332,cvae,BRD-A15079084,MCF7,BRD-A15079084,MCF7,0.9523552315692546
333,Sagittarius,BRD-A15079084,A549,BRD-A15079084,MCF7,0.945142271569305
334,Sagittarius,BRD-K77625799,MCF7,BRD-A15079084,MCF7,0.9461887626415408
335,Sagittarius,BRD-A15079084,MCF7,BRD-A15079084,MCF7,0.9470996854792588
336,cvae,BRD-A15909516,HELA,BRD-A15909516,HELA,0.8814102629271378
337,cvae,BRD-K83963101,HELA,BRD-A15909516,HELA,0.881338155712317
338,cvae,BRD-A15909516,HELA,BRD-A15909516,HELA,0.8811156893683532
339,Sagittarius,BRD-A15909516,HELA,BRD-A15909516,HELA,0.9556820154953032
340,Sagittarius,BRD-K83963101,HELA,BRD-A15909516,HELA,0.9561605836782068
341,Sagittarius,BRD-A15909516,HELA,BRD-A15909516,HELA,0.9556719197155372
342,cvae,BRD-K37764012,HELA,BRD-A16296925,HELA,0.881280108185709
343,Sagittarius,BRD-K37764012,HELA,BRD-A16296925,HELA,0.9673820749584195
344,cvae,BRD-A16347691,HELA,BRD-A16347691,HELA,0.8963571290114105
345,cvae,BRD-K23363278,HELA,BRD-A16347691,HELA,0.8956919749114871
346,cvae,BRD-A16347691,HELA,BRD-A16347691,HELA,0.8960051236787863
347,Sagittarius,BRD-A16347691,HELA,BRD-A16347691,HELA,0.9667013474447278
348,Sagittarius,BRD-K23363278,HELA,BRD-A16347691,HELA,0.9666823617343676
349,Sagittarius,BRD-A16347691,HELA,BRD-A16347691,HELA,0.9666014608003226
350,cvae,BRD-A16665823,HELA,BRD-A16665823,HELA,0.899870030625811
351,cvae,BRD-K52751261,HELA,BRD-A16665823,HELA,0.8999981905848337
352,cvae,BRD-A16665823,HELA,BRD-A16665823,HELA,0.9002085086398035
353,Sagittarius,BRD-A16665823,HELA,BRD-A16665823,HELA,0.96336593656583
354,Sagittarius,BRD-K52751261,HELA,BRD-A16665823,HELA,0.9642748133084108
355,Sagittarius,BRD-A16665823,HELA,BRD-A16665823,HELA,0.9641793267306636
356,cvae,BRD-A16997652,HELA,BRD-A16997652,HELA,0.8980607886398542
357,cvae,BRD-A26711594,HELA,BRD-A16997652,HELA,0.8982226482347662
358,cvae,BRD-A16997652,HELA,BRD-A16997652,HELA,0.8976893037118368
359,Sagittarius,BRD-A16997652,HELA,BRD-A16997652,HELA,0.9648742101439384
360,Sagittarius,BRD-A26711594,HELA,BRD-A16997652,HELA,0.9642162013417652
361,Sagittarius,BRD-A16997652,HELA,BRD-A16997652,HELA,0.9648982180878158
362,cvae,BRD-A17411484,HELA,BRD-A17411484,HELA,0.895840069866388
363,cvae,BRD-K30421593,HELA,BRD-A17411484,HELA,0.8968265699423404
364,cvae,BRD-A17411484,HELA,BRD-A17411484,HELA,0.8960445959968797
365,Sagittarius,BRD-A17411484,HELA,BRD-A17411484,HELA,0.962979128373606
366,Sagittarius,BRD-K30421593,HELA,BRD-A17411484,HELA,0.9636752368783262
367,Sagittarius,BRD-A17411484,HELA,BRD-A17411484,HELA,0.963439307356644
368,cvae,BRD-A17462676,HELA,BRD-A17462676,HELA,0.8980868747493254
369,cvae,BRD-K29322660,HELA,BRD-A17462676,HELA,0.8984790515359988
370,cvae,BRD-A17462676,HELA,BRD-A17462676,HELA,0.898700780259459
371,Sagittarius,BRD-A17462676,HELA,BRD-A17462676,HELA,0.9694807143314514
372,Sagittarius,BRD-K29322660,HELA,BRD-A17462676,HELA,0.9696077838949466
373,Sagittarius,BRD-A17462676,HELA,BRD-A17462676,HELA,0.9693462813911004
374,cvae,BRD-A17655518,HELA,BRD-A17655518,HELA,0.8896638066212011
375,cvae,BRD-K16295392,HELA,BRD-A17655518,HELA,0.8887882639113032
376,cvae,BRD-A17655518,HELA,BRD-A17655518,HELA,0.8890606190576933
377,Sagittarius,BRD-A17655518,HELA,BRD-A17655518,HELA,0.9629869214945816
378,Sagittarius,BRD-K16295392,HELA,BRD-A17655518,HELA,0.9629058986928012
379,Sagittarius,BRD-A17655518,HELA,BRD-A17655518,HELA,0.9615164076721796
380,cvae,BRD-A17883755,HELA,BRD-A17883755,HELA,0.8967280751557556
381,cvae,BRD-K18324993,HELA,BRD-A17883755,HELA,0.8964548541070348
382,cvae,BRD-A17883755,HELA,BRD-A17883755,HELA,0.8966170857192445
383,Sagittarius,BRD-A17883755,HELA,BRD-A17883755,HELA,0.9678588792662056
384,Sagittarius,BRD-K18324993,HELA,BRD-A17883755,HELA,0.968657632474606
385,Sagittarius,BRD-A17883755,HELA,BRD-A17883755,HELA,0.9689438933710168
386,cvae,BRD-A18043272,HELA,BRD-A18043272,HELA,0.8971239015604003
387,cvae,BRD-K34341643,HELA,BRD-A18043272,HELA,0.8975013836638187
388,cvae,BRD-A18043272,HELA,BRD-A18043272,HELA,0.8975818291973787
389,Sagittarius,BRD-A18043272,HELA,BRD-A18043272,HELA,0.96243069790785
390,Sagittarius,BRD-K34341643,HELA,BRD-A18043272,HELA,0.9631067816194132
391,Sagittarius,BRD-A18043272,HELA,BRD-A18043272,HELA,0.9629296757293908
392,cvae,BRD-K11073688,HELA,BRD-A18611368,HELA,0.8732098150811696
393,Sagittarius,BRD-K11073688,HELA,BRD-A18611368,HELA,0.9182382692410922
394,cvae,BRD-A18620900,HELA,BRD-A18620900,HELA,0.8990411119458481
395,cvae,BRD-K22024824,HELA,BRD-A18620900,HELA,0.8982793039035539
396,cvae,BRD-A18620900,HELA,BRD-A18620900,HELA,0.8987141279835331
397,Sagittarius,BRD-A18620900,HELA,BRD-A18620900,HELA,0.9595058594295824
398,Sagittarius,BRD-K22024824,HELA,BRD-A18620900,HELA,0.9595498344397952
399,Sagittarius,BRD-A18620900,HELA,BRD-A18620900,HELA,0.9601467426078836
400,cvae,BRD-A18763547,MCF7,BRD-A18763547,A549,0.954279895128837
401,cvae,BRD-K76617868,A549,BRD-A18763547,A549,0.9538822727786176
402,Sagittarius,BRD-A18763547,MCF7,BRD-A18763547,A549,0.9658257085234596
403,Sagittarius,BRD-K76617868,A549,BRD-A18763547,A549,0.9660849981657944
404,cvae,BRD-A18763547,MCF7,BRD-A18763547,MCF7,0.9641322921988826
405,cvae,BRD-K48068743,MCF7,BRD-A18763547,MCF7,0.9644565886569272
406,cvae,BRD-A18763547,MCF7,BRD-A18763547,MCF7,0.9642701566780996
407,Sagittarius,BRD-A18763547,MCF7,BRD-A18763547,MCF7,0.9591260874955564
408,Sagittarius,BRD-K48068743,MCF7,BRD-A18763547,MCF7,0.9593191773011928
409,Sagittarius,BRD-A18763547,MCF7,BRD-A18763547,MCF7,0.9588193399914126
410,cvae,BRD-A19037878,A549,BRD-A19037878,A375,0.8407416334159639
411,cvae,BRD-A13084692,A375,BRD-A19037878,A375,0.8401738067380018
412,cvae,BRD-A19037878,A375,BRD-A19037878,A375,0.8406509253362632
413,Sagittarius,BRD-A19037878,A549,BRD-A19037878,A375,0.8195154232246128
414,Sagittarius,BRD-A13084692,A375,BRD-A19037878,A375,0.8195143007586287
415,Sagittarius,BRD-A19037878,A375,BRD-A19037878,A375,0.818989968034029
416,cvae,BRD-A19037878,HL60,BRD-A19037878,A549,0.8357142429689486
417,cvae,BRD-K15563106,A549,BRD-A19037878,A549,0.8352455011739744
418,cvae,BRD-A19037878,A549,BRD-A19037878,A549,0.8351525802327622
419,Sagittarius,BRD-A19037878,HL60,BRD-A19037878,A549,0.8481805746819306
420,Sagittarius,BRD-K15563106,A549,BRD-A19037878,A549,0.8479838929851451
421,Sagittarius,BRD-A19037878,A549,BRD-A19037878,A549,0.8482032741511755
422,cvae,BRD-A19037878,HT29,BRD-A19037878,HEPG2,0.8123784253083779
423,cvae,BRD-K91692376,HEPG2,BRD-A19037878,HEPG2,0.8121796397896336
424,cvae,BRD-A19037878,HEPG2,BRD-A19037878,HEPG2,0.8117011998885566
425,Sagittarius,BRD-A19037878,HT29,BRD-A19037878,HEPG2,0.751750971569675
426,Sagittarius,BRD-K91692376,HEPG2,BRD-A19037878,HEPG2,0.7482974965115201
427,Sagittarius,BRD-A19037878,HEPG2,BRD-A19037878,HEPG2,0.7475358873060572
428,cvae,BRD-A19037878,HEPG2,BRD-A19037878,HL60,0.6742763424919268
429,cvae,BRD-A19037878,HL60,BRD-A19037878,HL60,0.6734954781842675
430,cvae,BRD-A19037878,HL60,BRD-A19037878,HL60,0.6749964396982506
431,Sagittarius,BRD-A19037878,HEPG2,BRD-A19037878,HL60,0.636450944974928
432,Sagittarius,BRD-A19037878,HL60,BRD-A19037878,HL60,0.6351908325906832
433,Sagittarius,BRD-A19037878,HL60,BRD-A19037878,HL60,0.6343753386038906
434,cvae,BRD-A19037878,A549,BRD-A19037878,HT29,0.824101274038018
435,cvae,BRD-K66615216,HT29,BRD-A19037878,HT29,0.8231015224493614
436,cvae,BRD-A19037878,HT29,BRD-A19037878,HT29,0.8232253400685483
437,Sagittarius,BRD-A19037878,A549,BRD-A19037878,HT29,0.797056912149058
438,Sagittarius,BRD-K66615216,HT29,BRD-A19037878,HT29,0.7975743176550129
439,Sagittarius,BRD-A19037878,HT29,BRD-A19037878,HT29,0.7973002307039616
440,cvae,BRD-A19037878,HL60,BRD-A19037878,MCF7,0.8213367172881936
441,cvae,BRD-A25619068,MCF7,BRD-A19037878,MCF7,0.8210734701515034
442,cvae,BRD-A19037878,MCF7,BRD-A19037878,MCF7,0.8213024660404492
443,Sagittarius,BRD-A19037878,HL60,BRD-A19037878,MCF7,0.8681104970138911
444,Sagittarius,BRD-A25619068,MCF7,BRD-A19037878,MCF7,0.8674658359357921
445,Sagittarius,BRD-A19037878,MCF7,BRD-A19037878,MCF7,0.8672564479240663
446,cvae,BRD-A19037878,PC3,BRD-A19037878,PC3,0.7944357808956406
447,cvae,BRD-K59317601,PC3,BRD-A19037878,PC3,0.7944634384574896
448,cvae,BRD-A19037878,PC3,BRD-A19037878,PC3,0.7946606140393082
449,Sagittarius,BRD-A19037878,PC3,BRD-A19037878,PC3,0.8315776286987588
450,Sagittarius,BRD-K59317601,PC3,BRD-A19037878,PC3,0.8312731774393138
451,Sagittarius,BRD-A19037878,PC3,BRD-A19037878,PC3,0.8304143498514422
452,cvae,BRD-A19195498,HELA,BRD-A19195498,HELA,0.893884323620182
453,cvae,BRD-K09078998,HELA,BRD-A19195498,HELA,0.8933938444696639
454,cvae,BRD-A19195498,HELA,BRD-A19195498,HELA,0.8932977677955133
455,Sagittarius,BRD-A19195498,HELA,BRD-A19195498,HELA,0.9593984362278551
456,Sagittarius,BRD-K09078998,HELA,BRD-A19195498,HELA,0.958737399974571
457,Sagittarius,BRD-A19195498,HELA,BRD-A19195498,HELA,0.958761529786184
458,cvae,BRD-A19500257,VCAP,BRD-A19500257,A549,0.9390327212881237
459,cvae,BRD-K71480163,A549,BRD-A19500257,A549,0.9392419232912006
460,cvae,BRD-A19500257,A549,BRD-A19500257,A549,0.9392462848733104
461,Sagittarius,BRD-A19500257,VCAP,BRD-A19500257,A549,0.9635942269047284
462,Sagittarius,BRD-K71480163,A549,BRD-A19500257,A549,0.9643187626622582
463,Sagittarius,BRD-A19500257,A549,BRD-A19500257,A549,0.964763656865638
464,cvae,BRD-A19500257,A549,BRD-A19500257,HEPG2,0.9015356739348948
465,cvae,BRD-K81418486,HEPG2,BRD-A19500257,HEPG2,0.902066638829938
466,cvae,BRD-A19500257,HEPG2,BRD-A19500257,HEPG2,0.9023280451224144
467,Sagittarius,BRD-A19500257,A549,BRD-A19500257,HEPG2,0.8016040539212391
468,Sagittarius,BRD-K81418486,HEPG2,BRD-A19500257,HEPG2,0.8021670443743324
469,Sagittarius,BRD-A19500257,HEPG2,BRD-A19500257,HEPG2,0.7973123789929556
470,cvae,BRD-A19500257,VCAP,BRD-A19500257,MCF7,0.8634042408778906
471,cvae,BRD-K22503835,MCF7,BRD-A19500257,MCF7,0.8629360122102235
472,cvae,BRD-A19500257,MCF7,BRD-A19500257,MCF7,0.8634455219697414
473,Sagittarius,BRD-A19500257,VCAP,BRD-A19500257,MCF7,0.963286324864144
474,Sagittarius,BRD-K22503835,MCF7,BRD-A19500257,MCF7,0.9638902436340642
475,Sagittarius,BRD-A19500257,MCF7,BRD-A19500257,MCF7,0.9632571856471956
476,cvae,BRD-A19500257,A549,BRD-A19500257,PC3,0.8393711024493369
477,cvae,BRD-K11153516,PC3,BRD-A19500257,PC3,0.8390420531496112
478,cvae,BRD-A19500257,PC3,BRD-A19500257,PC3,0.8395111990323395
479,Sagittarius,BRD-A19500257,A549,BRD-A19500257,PC3,0.8937927111536027
480,Sagittarius,BRD-K11153516,PC3,BRD-A19500257,PC3,0.8933111347618614
481,Sagittarius,BRD-A19500257,PC3,BRD-A19500257,PC3,0.8935869471034827
482,cvae,BRD-A19500257,PC3,BRD-A19500257,VCAP,0.7838826186905634
483,cvae,BRD-A19500257,VCAP,BRD-A19500257,VCAP,0.7835279515100341
484,cvae,BRD-A19500257,VCAP,BRD-A19500257,VCAP,0.7830817103474733
485,Sagittarius,BRD-A19500257,PC3,BRD-A19500257,VCAP,0.7108182226053887
486,Sagittarius,BRD-A19500257,VCAP,BRD-A19500257,VCAP,0.7078498645173936
487,Sagittarius,BRD-A19500257,VCAP,BRD-A19500257,VCAP,0.7085478972495152
488,cvae,BRD-A19633847,MCF7,BRD-A19633847,A549,0.9018669360961322
489,cvae,BRD-K93034159,A549,BRD-A19633847,A549,0.9016107188035484
490,cvae,BRD-A19633847,A549,BRD-A19633847,A549,0.9021244811056232
491,Sagittarius,BRD-A19633847,MCF7,BRD-A19633847,A549,0.9631457087397428
492,Sagittarius,BRD-K93034159,A549,BRD-A19633847,A549,0.9625916595299746
493,Sagittarius,BRD-A19633847,A549,BRD-A19633847,A549,0.9629604184691734
494,cvae,BRD-A19633847,MCF7,BRD-A19633847,HELA,0.8976552320586497
495,cvae,BRD-K66538826,HELA,BRD-A19633847,HELA,0.8974336636874731
496,cvae,BRD-A19633847,HELA,BRD-A19633847,HELA,0.8974217270634934
497,Sagittarius,BRD-A19633847,MCF7,BRD-A19633847,HELA,0.9629416700801928
498,Sagittarius,BRD-K66538826,HELA,BRD-A19633847,HELA,0.9625567861153704
499,Sagittarius,BRD-A19633847,HELA,BRD-A19633847,HELA,0.9634498585368948
500,cvae,BRD-A19633847,MCF7,BRD-A19633847,MCF7,0.8856472962113138
501,cvae,BRD-A25619068,MCF7,BRD-A19633847,MCF7,0.8857881945557335
502,cvae,BRD-A19633847,MCF7,BRD-A19633847,MCF7,0.8852188284958504
503,Sagittarius,BRD-A19633847,MCF7,BRD-A19633847,MCF7,0.959963466361994
504,Sagittarius,BRD-A25619068,MCF7,BRD-A19633847,MCF7,0.9605849340858148
505,Sagittarius,BRD-A19633847,MCF7,BRD-A19633847,MCF7,0.9586631055546038
506,cvae,BRD-A19661776,HELA,BRD-A19661776,HELA,0.9029040433527408
507,cvae,BRD-K24943235,HELA,BRD-A19661776,HELA,0.9026097263576098
508,cvae,BRD-A19661776,HELA,BRD-A19661776,HELA,0.902470572646034
509,Sagittarius,BRD-A19661776,HELA,BRD-A19661776,HELA,0.9635820786157344
510,Sagittarius,BRD-K24943235,HELA,BRD-A19661776,HELA,0.9626929187899262
511,Sagittarius,BRD-A19661776,HELA,BRD-A19661776,HELA,0.9632692762093678
512,cvae,BRD-A19736161,HELA,BRD-A19736161,HELA,0.9013246246735124
513,cvae,BRD-K79254416,HELA,BRD-A19736161,HELA,0.9005698336471417
514,cvae,BRD-A19736161,HELA,BRD-A19736161,HELA,0.900404997913849
515,Sagittarius,BRD-A19736161,HELA,BRD-A19736161,HELA,0.9634430018732548
516,Sagittarius,BRD-K79254416,HELA,BRD-A19736161,HELA,0.9643322001836112
517,Sagittarius,BRD-A19736161,HELA,BRD-A19736161,HELA,0.9639358478234769
518,cvae,BRD-A20119038,HELA,BRD-A20119038,HELA,0.9031753081036036
519,cvae,BRD-A34513497,HELA,BRD-A20119038,HELA,0.9032801015278822
520,cvae,BRD-A20119038,HELA,BRD-A20119038,HELA,0.903811990052078
521,Sagittarius,BRD-A20119038,HELA,BRD-A20119038,HELA,0.9557793236749904
522,Sagittarius,BRD-A34513497,HELA,BRD-A20119038,HELA,0.9564861501263362
523,Sagittarius,BRD-A20119038,HELA,BRD-A20119038,HELA,0.9558622707041724
524,cvae,BRD-A20126139,HELA,BRD-A20126139,HELA,0.8989311808344078
525,cvae,BRD-K86797399,HELA,BRD-A20126139,HELA,0.8987659538415435
526,cvae,BRD-A20126139,HELA,BRD-A20126139,HELA,0.8985937739736686
527,Sagittarius,BRD-A20126139,HELA,BRD-A20126139,HELA,0.9624562773041055
528,Sagittarius,BRD-K86797399,HELA,BRD-A20126139,HELA,0.9628126762892965
529,Sagittarius,BRD-A20126139,HELA,BRD-A20126139,HELA,0.9624717224360472
530,cvae,BRD-A21584801,MCF10A,BRD-A21584801,HS578T,0.9348448520140528
531,cvae,BRD-K13390322,HS578T,BRD-A21584801,HS578T,0.934030474079153
532,Sagittarius,BRD-A21584801,MCF10A,BRD-A21584801,HS578T,0.789744764640659
533,Sagittarius,BRD-K13390322,HS578T,BRD-A21584801,HS578T,0.7943449573622958
534,cvae,BRD-A21584801,MCF10A,BRD-A21584801,MCF10A,0.9126832235701644
535,cvae,BRD-K74514084,MCF10A,BRD-A21584801,MCF10A,0.9126974371965692
536,cvae,BRD-A21584801,MCF10A,BRD-A21584801,MCF10A,0.9133616355968832
537,Sagittarius,BRD-A21584801,MCF10A,BRD-A21584801,MCF10A,0.8526223265193384
538,Sagittarius,BRD-K74514084,MCF10A,BRD-A21584801,MCF10A,0.8534883314754171
539,Sagittarius,BRD-A21584801,MCF10A,BRD-A21584801,MCF10A,0.8519817768737872
540,cvae,BRD-A21584801,MCF7,BRD-A21584801,MCF7,0.8728628640525196
541,cvae,BRD-K54343811,MCF7,BRD-A21584801,MCF7,0.8728109804676873
542,cvae,BRD-A21584801,MCF7,BRD-A21584801,MCF7,0.8733573969087636
543,Sagittarius,BRD-A21584801,MCF7,BRD-A21584801,MCF7,0.9277812120604494
544,Sagittarius,BRD-K54343811,MCF7,BRD-A21584801,MCF7,0.9288840894096368
545,Sagittarius,BRD-A21584801,MCF7,BRD-A21584801,MCF7,0.9288812030685348
546,cvae,BRD-A21584801,MCF7,BRD-A21584801,MDAMB231,0.9131971975372531
547,cvae,BRD-A24396574,MDAMB231,BRD-A21584801,MDAMB231,0.9136739184618516
548,Sagittarius,BRD-A21584801,MCF7,BRD-A21584801,MDAMB231,0.8834997750481959
549,Sagittarius,BRD-A24396574,MDAMB231,BRD-A21584801,MDAMB231,0.882350575131366
550,cvae,BRD-A21584801,MCF10A,BRD-A21584801,SKBR3,0.8744420261680945
551,cvae,BRD-K12502280,SKBR3,BRD-A21584801,SKBR3,0.8748000415043022
552,Sagittarius,BRD-A21584801,MCF10A,BRD-A21584801,SKBR3,0.8207900699398294
553,Sagittarius,BRD-K12502280,SKBR3,BRD-A21584801,SKBR3,0.8220106779355238
554,cvae,BRD-A22032524,HELA,BRD-A22032524,A375,0.869644843873288
555,cvae,BRD-K36740062,A375,BRD-A22032524,A375,0.8699765678491017
556,Sagittarius,BRD-A22032524,HELA,BRD-A22032524,A375,0.8994821512803339
557,Sagittarius,BRD-K36740062,A375,BRD-A22032524,A375,0.9002109973072427
558,cvae,BRD-A22032524,MCF7,BRD-A22032524,A549,0.8330488608993909
559,cvae,BRD-K76674262,A549,BRD-A22032524,A549,0.8320491991080129
560,cvae,BRD-A22032524,A549,BRD-A22032524,A549,0.8325603829453699
561,Sagittarius,BRD-A22032524,MCF7,BRD-A22032524,A549,0.93467809846745
562,Sagittarius,BRD-K76674262,A549,BRD-A22032524,A549,0.9350644256028232
563,Sagittarius,BRD-A22032524,A549,BRD-A22032524,A549,0.9345434666902672
564,cvae,BRD-A22032524,PC3,BRD-A22032524,HELA,0.8919214320762257
565,cvae,BRD-K77625799,HELA,BRD-A22032524,HELA,0.8908665642007024
566,cvae,BRD-A22032524,HELA,BRD-A22032524,HELA,0.8919802364656115
567,Sagittarius,BRD-A22032524,PC3,BRD-A22032524,HELA,0.9627622551172887
568,Sagittarius,BRD-K77625799,HELA,BRD-A22032524,HELA,0.963165169092862
569,Sagittarius,BRD-A22032524,HELA,BRD-A22032524,HELA,0.963354776046902
570,cvae,BRD-A22032524,PC3,BRD-A22032524,HT29,0.8479019401401207
571,cvae,BRD-K81418486,HT29,BRD-A22032524,HT29,0.8477251806110306
572,cvae,BRD-A22032524,HT29,BRD-A22032524,HT29,0.8481427764416762
573,Sagittarius,BRD-A22032524,PC3,BRD-A22032524,HT29,0.869995919162668
574,Sagittarius,BRD-K81418486,HT29,BRD-A22032524,HT29,0.8714027154017195
575,Sagittarius,BRD-A22032524,HT29,BRD-A22032524,HT29,0.8705627516564729
576,cvae,BRD-A22032524,PC3,BRD-A22032524,MCF7,0.7966031151869014
577,cvae,BRD-A11990600,MCF7,BRD-A22032524,MCF7,0.7967222569335028
578,cvae,BRD-A22032524,MCF7,BRD-A22032524,MCF7,0.7963707198295463
579,Sagittarius,BRD-A22032524,PC3,BRD-A22032524,MCF7,0.9277478138868528
580,Sagittarius,BRD-A11990600,MCF7,BRD-A22032524,MCF7,0.9286381731477414
581,Sagittarius,BRD-A22032524,MCF7,BRD-A22032524,MCF7,0.9283672098591718
582,cvae,BRD-A22032524,MCF7,BRD-A22032524,PC3,0.8597134316120507
583,cvae,BRD-K09951645,PC3,BRD-A22032524,PC3,0.8590953312861822
584,cvae,BRD-A22032524,PC3,BRD-A22032524,PC3,0.8591806900137069
585,Sagittarius,BRD-A22032524,MCF7,BRD-A22032524,PC3,0.8923529721414398
586,Sagittarius,BRD-K09951645,PC3,BRD-A22032524,PC3,0.8926007228334578
587,Sagittarius,BRD-A22032524,PC3,BRD-A22032524,PC3,0.893227623292642
588,cvae,BRD-A22305049,MCF7,BRD-A22305049,MCF7,0.8732113608771819
589,cvae,BRD-K22134346,MCF7,BRD-A22305049,MCF7,0.873116676060852
590,cvae,BRD-A22305049,MCF7,BRD-A22305049,MCF7,0.8732897795578792
591,Sagittarius,BRD-A22305049,MCF7,BRD-A22305049,MCF7,0.9178379850429677
592,Sagittarius,BRD-K22134346,MCF7,BRD-A22305049,MCF7,0.9182484419899544
593,Sagittarius,BRD-A22305049,MCF7,BRD-A22305049,MCF7,0.9180487520843312
594,cvae,BRD-A22380646,MCF7,BRD-A22380646,MCF7,0.9440077984061868
595,cvae,BRD-K63750851,MCF7,BRD-A22380646,MCF7,0.942500595981332
596,cvae,BRD-A22380646,MCF7,BRD-A22380646,MCF7,0.944677769488705
597,Sagittarius,BRD-A22380646,MCF7,BRD-A22380646,MCF7,0.9112729252372423
598,Sagittarius,BRD-K63750851,MCF7,BRD-A22380646,MCF7,0.9119810794054952
599,Sagittarius,BRD-A22380646,MCF7,BRD-A22380646,MCF7,0.911217962888568
600,cvae,BRD-K66538826,MCF7,BRD-A22684332,MCF7,0.8801957483182141
601,Sagittarius,BRD-K66538826,MCF7,BRD-A22684332,MCF7,0.9294208398150668
602,cvae,BRD-A22769835,HELA,BRD-A22769835,HELA,0.8989606728263796
603,cvae,BRD-K42805893,HELA,BRD-A22769835,HELA,0.8989013232392298
604,cvae,BRD-A22769835,HELA,BRD-A22769835,HELA,0.8988108011681781
605,Sagittarius,BRD-A22769835,HELA,BRD-A22769835,HELA,0.9577012099330235
606,Sagittarius,BRD-K42805893,HELA,BRD-A22769835,HELA,0.956423336929864
607,Sagittarius,BRD-A22769835,HELA,BRD-A22769835,HELA,0.957151349124899
608,cvae,BRD-A23723433,PC3,BRD-A23723433,MCF7,0.9597913442209414
609,cvae,BRD-A41692738,MCF7,BRD-A23723433,MCF7,0.9600353426695264
610,cvae,BRD-A23723433,MCF7,BRD-A23723433,MCF7,0.960371973425214
611,Sagittarius,BRD-A23723433,PC3,BRD-A23723433,MCF7,0.9459053752580492
612,Sagittarius,BRD-A41692738,MCF7,BRD-A23723433,MCF7,0.9442621812686482
613,Sagittarius,BRD-A23723433,MCF7,BRD-A23723433,MCF7,0.944431288786772
614,cvae,BRD-A23723433,PC3,BRD-A23723433,PC3,0.9562304587892418
615,cvae,BRD-K35832492,PC3,BRD-A23723433,PC3,0.9572303963865474
616,cvae,BRD-A23723433,PC3,BRD-A23723433,PC3,0.9575556357160184
617,Sagittarius,BRD-A23723433,PC3,BRD-A23723433,PC3,0.9028389210833871
618,Sagittarius,BRD-K35832492,PC3,BRD-A23723433,PC3,0.9046501899222068
619,Sagittarius,BRD-A23723433,PC3,BRD-A23723433,PC3,0.9039697638708076
620,cvae,BRD-A24228527,HELA,BRD-A24228527,HELA,0.9013741735290978
621,cvae,BRD-K32501161,HELA,BRD-A24228527,HELA,0.9010384920589284
622,cvae,BRD-A24228527,HELA,BRD-A24228527,HELA,0.9012767755521318
623,Sagittarius,BRD-A24228527,HELA,BRD-A24228527,HELA,0.964131426296552
624,Sagittarius,BRD-K32501161,HELA,BRD-A24228527,HELA,0.964150995689224
625,Sagittarius,BRD-A24228527,HELA,BRD-A24228527,HELA,0.9636170931403482
626,cvae,BRD-A24396574,MCF10A,BRD-A24396574,HS578T,0.9210460313101688
627,cvae,BRD-K63068307,HS578T,BRD-A24396574,HS578T,0.9211267205791998
628,cvae,BRD-A24396574,HS578T,BRD-A24396574,HS578T,0.9208631848083992
629,Sagittarius,BRD-A24396574,MCF10A,BRD-A24396574,HS578T,0.8315558336163926
630,Sagittarius,BRD-K63068307,HS578T,BRD-A24396574,HS578T,0.8283475115432639
631,Sagittarius,BRD-A24396574,HS578T,BRD-A24396574,HS578T,0.8292332783147546
632,cvae,BRD-A24396574,MDAMB231,BRD-A24396574,MCF10A,0.9043075363347532
633,cvae,BRD-K51544265,MCF10A,BRD-A24396574,MCF10A,0.9048314457293248
634,cvae,BRD-A24396574,MCF10A,BRD-A24396574,MCF10A,0.9052304150387248
635,Sagittarius,BRD-A24396574,MDAMB231,BRD-A24396574,MCF10A,0.8384238758546465
636,Sagittarius,BRD-K51544265,MCF10A,BRD-A24396574,MCF10A,0.844257337988279
637,Sagittarius,BRD-A24396574,MCF10A,BRD-A24396574,MCF10A,0.8408425912136224
638,cvae,BRD-A24396574,MCF10A,BRD-A24396574,MDAMB231,0.9042025889722822
639,cvae,BRD-K07667918,MDAMB231,BRD-A24396574,MDAMB231,0.9040803043209252
640,cvae,BRD-A24396574,MDAMB231,BRD-A24396574,MDAMB231,0.9043378557445076
641,Sagittarius,BRD-A24396574,MCF10A,BRD-A24396574,MDAMB231,0.881243701803275
642,Sagittarius,BRD-K07667918,MDAMB231,BRD-A24396574,MDAMB231,0.8808812479158614
643,Sagittarius,BRD-A24396574,MDAMB231,BRD-A24396574,MDAMB231,0.8808357335237276
644,cvae,BRD-A24396574,HS578T,BRD-A24396574,SKBR3,0.8482955793396192
645,cvae,BRD-K12502280,SKBR3,BRD-A24396574,SKBR3,0.8470241781546197
646,cvae,BRD-A24396574,SKBR3,BRD-A24396574,SKBR3,0.8472085255537625
