,model,source drug,source cell,target drug,target cell,Spearman correlation
5728,cvae,BRD-K26603252,HELA,BRD-K26603252,HELA,0.8393797935430999
5729,Sagittarius,BRD-K26603252,HELA,BRD-K26603252,HELA,0.9610185459025314
5730,Sagittarius,BRD-A36331462,HELA,BRD-K26603252,HELA,0.9608573854435752
5731,Sagittarius,BRD-K26603252,HELA,BRD-K26603252,HELA,0.9610505201478508
5732,cvae,BRD-K26619122,HELA,BRD-K26619122,HELA,0.8399411035042624
5733,cvae,BRD-K28217197,HELA,BRD-K26619122,HELA,0.8403721240280784
5734,cvae,BRD-K26619122,HELA,BRD-K26619122,HELA,0.8411282555995387
5735,Sagittarius,BRD-K26619122,HELA,BRD-K26619122,HELA,0.9634193659466744
5736,Sagittarius,BRD-K28217197,HELA,BRD-K26619122,HELA,0.9632500467635366
5737,Sagittarius,BRD-K26619122,HELA,BRD-K26619122,HELA,0.9633306269930144
5738,cvae,BRD-K26657438,HELA,BRD-K26657438,HELA,0.8399381850927037
5739,cvae,BRD-K26011976,HELA,BRD-K26657438,HELA,0.839792675016612
5740,cvae,BRD-K26657438,HELA,BRD-K26657438,HELA,0.839749052781423
5741,Sagittarius,BRD-K26657438,HELA,BRD-K26657438,HELA,0.9687083102102668
5742,Sagittarius,BRD-K26011976,HELA,BRD-K26657438,HELA,0.9683801781256024
5743,Sagittarius,BRD-K26657438,HELA,BRD-K26657438,HELA,0.9687868186882428
5744,cvae,BRD-K26701552,HELA,BRD-K26701552,HELA,0.8284761653873195
5745,cvae,BRD-K28217197,HELA,BRD-K26701552,HELA,0.8290154429447366
5746,cvae,BRD-K26701552,HELA,BRD-K26701552,HELA,0.8286713333585494
5747,Sagittarius,BRD-K26701552,HELA,BRD-K26701552,HELA,0.946804143392682
5748,Sagittarius,BRD-K28217197,HELA,BRD-K26701552,HELA,0.9466568373710156
5749,Sagittarius,BRD-K26701552,HELA,BRD-K26701552,HELA,0.9467317796142076
5750,cvae,BRD-K26712974,HELA,BRD-K26712974,HELA,0.832236856178286
5751,cvae,BRD-K26657438,HELA,BRD-K26712974,HELA,0.8320040503190854
5752,cvae,BRD-K26712974,HELA,BRD-K26712974,HELA,0.8316448676182542
5753,Sagittarius,BRD-K26712974,HELA,BRD-K26712974,HELA,0.9631761115326845
5754,Sagittarius,BRD-K26657438,HELA,BRD-K26712974,HELA,0.9630971284119494
5755,Sagittarius,BRD-K26712974,HELA,BRD-K26712974,HELA,0.963121457060394
5756,cvae,BRD-K27182532,HELA,BRD-K27182532,A549,0.8618125392137501
5757,cvae,BRD-K05804044,A549,BRD-K27182532,A549,0.8619350547723954
5758,cvae,BRD-K27182532,A549,BRD-K27182532,A549,0.8617787754369475
5759,Sagittarius,BRD-K27182532,HELA,BRD-K27182532,A549,0.9469635399765204
5760,Sagittarius,BRD-K05804044,A549,BRD-K27182532,A549,0.9467327609701826
5761,Sagittarius,BRD-K27182532,A549,BRD-K27182532,A549,0.947099518712884
5762,cvae,BRD-K27182532,A549,BRD-K27182532,HELA,0.8409094132171807
5763,cvae,BRD-K54256913,HELA,BRD-K27182532,HELA,0.8412870556728826
5764,cvae,BRD-K27182532,HELA,BRD-K27182532,HELA,0.8414739238099211
5765,Sagittarius,BRD-K27182532,A549,BRD-K27182532,HELA,0.9713428982273112
5766,Sagittarius,BRD-K54256913,HELA,BRD-K27182532,HELA,0.9712809573472612
5767,Sagittarius,BRD-K27182532,HELA,BRD-K27182532,HELA,0.9696782298601108
5768,cvae,BRD-K27182532,A549,BRD-K27182532,MCF7,0.7949642378809706
5769,cvae,BRD-A60245366,MCF7,BRD-K27182532,MCF7,0.7946233032699955
5770,cvae,BRD-K27182532,MCF7,BRD-K27182532,MCF7,0.7948745047431534
5771,Sagittarius,BRD-K27182532,A549,BRD-K27182532,MCF7,0.9408857651038268
5772,Sagittarius,BRD-A60245366,MCF7,BRD-K27182532,MCF7,0.9407522301362632
5773,Sagittarius,BRD-K27182532,MCF7,BRD-K27182532,MCF7,0.9407371057088884
5774,cvae,BRD-K27184429,HELA,BRD-K27184429,HELA,0.841899819474758
5775,cvae,BRD-K17498618,HELA,BRD-K27184429,HELA,0.8411863800952428
5776,cvae,BRD-K27184429,HELA,BRD-K27184429,HELA,0.8418006319663087
5777,Sagittarius,BRD-K27184429,HELA,BRD-K27184429,HELA,0.970541419030092
5778,Sagittarius,BRD-K17498618,HELA,BRD-K27184429,HELA,0.970690084839122
5779,Sagittarius,BRD-K27184429,HELA,BRD-K27184429,HELA,0.9703211463053658
5780,cvae,BRD-K27204852,HELA,BRD-K27204852,HELA,0.8387944628098766
5781,cvae,BRD-K26619122,HELA,BRD-K27204852,HELA,0.8392228086576046
5782,cvae,BRD-K27204852,HELA,BRD-K27204852,HELA,0.8386142717419209
5783,Sagittarius,BRD-K27204852,HELA,BRD-K27204852,HELA,0.9616733284167612
5784,Sagittarius,BRD-K26619122,HELA,BRD-K27204852,HELA,0.9619105151003458
5785,Sagittarius,BRD-K27204852,HELA,BRD-K27204852,HELA,0.9614786479164732
5786,cvae,BRD-K27305650,MCF7,BRD-K27305650,A549,0.8210835851735432
5787,cvae,BRD-A73741725,A549,BRD-K27305650,A549,0.821176916616601
5788,Sagittarius,BRD-K27305650,MCF7,BRD-K27305650,A549,0.9560728773932524
5789,Sagittarius,BRD-A73741725,A549,BRD-K27305650,A549,0.9554811902955131
5790,cvae,BRD-K27305650,MCF7,BRD-K27305650,MCF7,0.7564923127852936
5791,cvae,BRD-K56957086,MCF7,BRD-K27305650,MCF7,0.7564458042090025
5792,cvae,BRD-K27305650,MCF7,BRD-K27305650,MCF7,0.7560500611875451
5793,Sagittarius,BRD-K27305650,MCF7,BRD-K27305650,MCF7,0.9602314214417264
5794,Sagittarius,BRD-K56957086,MCF7,BRD-K27305650,MCF7,0.9603492034009642
5795,Sagittarius,BRD-K27305650,MCF7,BRD-K27305650,MCF7,0.96006752857986
5796,cvae,BRD-K27305650,MCF7,BRD-K27305650,PC3,0.7556674927096958
5797,cvae,BRD-K71035033,PC3,BRD-K27305650,PC3,0.7557948316650271
5798,Sagittarius,BRD-K27305650,MCF7,BRD-K27305650,PC3,0.896395652043986
5799,Sagittarius,BRD-K71035033,PC3,BRD-K27305650,PC3,0.8942199601917119
5800,cvae,BRD-K27938825,HELA,BRD-K27938825,HELA,0.8039397516960285
5801,cvae,BRD-K15933101,HELA,BRD-K27938825,HELA,0.804285099201844
5802,cvae,BRD-K27938825,HELA,BRD-K27938825,HELA,0.8041441110601455
5803,Sagittarius,BRD-K27938825,HELA,BRD-K27938825,HELA,0.9382449169336368
5804,Sagittarius,BRD-K15933101,HELA,BRD-K27938825,HELA,0.9384567166437056
5805,Sagittarius,BRD-K27938825,HELA,BRD-K27938825,HELA,0.9385477518420646
5806,cvae,BRD-K27955832,HELA,BRD-K27955832,HELA,0.8337919718654352
5807,cvae,BRD-A28467416,HELA,BRD-K27955832,HELA,0.8343414734844448
5808,cvae,BRD-K27955832,HELA,BRD-K27955832,HELA,0.833560692559973
5809,Sagittarius,BRD-K27955832,HELA,BRD-K27955832,HELA,0.9651998535611636
5810,Sagittarius,BRD-A28467416,HELA,BRD-K27955832,HELA,0.9653246653645078
5811,Sagittarius,BRD-K27955832,HELA,BRD-K27955832,HELA,0.9653738806873436
5812,cvae,BRD-K28143534,HELA,BRD-K28143534,HELA,0.830404831339897
5813,cvae,BRD-K17705806,HELA,BRD-K28143534,HELA,0.8303486695561422
5814,cvae,BRD-K28143534,HELA,BRD-K28143534,HELA,0.830451051282078
5815,Sagittarius,BRD-K28143534,HELA,BRD-K28143534,HELA,0.9570464787315244
5816,Sagittarius,BRD-K17705806,HELA,BRD-K28143534,HELA,0.9573994461778492
5817,Sagittarius,BRD-K28143534,HELA,BRD-K28143534,HELA,0.9570429958799278
5818,cvae,BRD-K28183345,HELA,BRD-K28183345,HELA,0.8337649877831765
5819,cvae,BRD-K28761891,HELA,BRD-K28183345,HELA,0.8330411062629632
5820,cvae,BRD-K28183345,HELA,BRD-K28183345,HELA,0.83448340449757
5821,Sagittarius,BRD-K28183345,HELA,BRD-K28183345,HELA,0.967293701607966
5822,Sagittarius,BRD-K28761891,HELA,BRD-K28183345,HELA,0.967380676686508
5823,Sagittarius,BRD-K28183345,HELA,BRD-K28183345,HELA,0.9674301549870884
5824,cvae,BRD-K28217197,HELA,BRD-K28217197,HELA,0.8358591821909112
5825,cvae,BRD-K16803204,HELA,BRD-K28217197,HELA,0.8352603177249649
5826,cvae,BRD-K28217197,HELA,BRD-K28217197,HELA,0.8350829232008325
5827,Sagittarius,BRD-K28217197,HELA,BRD-K28217197,HELA,0.9615212054125002
5828,Sagittarius,BRD-K16803204,HELA,BRD-K28217197,HELA,0.9615333023887636
5829,Sagittarius,BRD-K28217197,HELA,BRD-K28217197,HELA,0.9615195762333004
5830,cvae,BRD-A68009927,A549,BRD-K28296557,A549,0.8223321072947404
5831,Sagittarius,BRD-A68009927,A549,BRD-K28296557,A549,0.9427079122415558
5832,cvae,BRD-K57569181,MCF7,BRD-K28296557,MCF7,0.7791159674705253
5833,Sagittarius,BRD-K57569181,MCF7,BRD-K28296557,MCF7,0.9446827917222228
5834,cvae,BRD-K28307902,PC3,BRD-K28307902,A549,0.8062921132801137
5835,cvae,BRD-A19500257,A549,BRD-K28307902,A549,0.8076679422861858
5836,cvae,BRD-K28307902,A549,BRD-K28307902,A549,0.8068737110121783
5837,Sagittarius,BRD-K28307902,PC3,BRD-K28307902,A549,0.9383649758952995
5838,Sagittarius,BRD-A19500257,A549,BRD-K28307902,A549,0.9382232950317366
5839,Sagittarius,BRD-K28307902,A549,BRD-K28307902,A549,0.9385141291752712
5840,cvae,BRD-K28307902,PC3,BRD-K28307902,MCF7,0.7207728795336347
5841,cvae,BRD-K98948170,MCF7,BRD-K28307902,MCF7,0.7210297382353523
5842,cvae,BRD-K28307902,MCF7,BRD-K28307902,MCF7,0.7208578213452225
5843,Sagittarius,BRD-K28307902,PC3,BRD-K28307902,MCF7,0.9445036140806984
5844,Sagittarius,BRD-K98948170,MCF7,BRD-K28307902,MCF7,0.9489184395626696
5845,Sagittarius,BRD-K28307902,MCF7,BRD-K28307902,MCF7,0.9496235277952628
5846,cvae,BRD-K28307902,A549,BRD-K28307902,PC3,0.7351589295417775
5847,cvae,BRD-K71035033,PC3,BRD-K28307902,PC3,0.7352828497864259
5848,cvae,BRD-K28307902,PC3,BRD-K28307902,PC3,0.7351728417058895
5849,Sagittarius,BRD-K28307902,A549,BRD-K28307902,PC3,0.9137693152423204
5850,Sagittarius,BRD-K71035033,PC3,BRD-K28307902,PC3,0.9144251432534384
5851,Sagittarius,BRD-K28307902,PC3,BRD-K28307902,PC3,0.9150592467371952
5852,cvae,BRD-K28360340,MCF7,BRD-K28360340,A549,0.8726981245305969
5853,cvae,BRD-K31447894,A549,BRD-K28360340,A549,0.8731854351199941
5854,cvae,BRD-K28360340,A549,BRD-K28360340,A549,0.8728963905079428
5855,Sagittarius,BRD-K28360340,MCF7,BRD-K28360340,A549,0.9519448195209076
5856,Sagittarius,BRD-K31447894,A549,BRD-K28360340,A549,0.9529577071686242
5857,Sagittarius,BRD-K28360340,A549,BRD-K28360340,A549,0.951693342241822
5858,cvae,BRD-K28360340,MCF7,BRD-K28360340,MCF7,0.8469256448834868
5859,cvae,BRD-A23723433,MCF7,BRD-K28360340,MCF7,0.8473300469282504
5860,cvae,BRD-K28360340,MCF7,BRD-K28360340,MCF7,0.8467691474689332
5861,Sagittarius,BRD-K28360340,MCF7,BRD-K28360340,MCF7,0.9541808936290366
5862,Sagittarius,BRD-A23723433,MCF7,BRD-K28360340,MCF7,0.9539023039858658
5863,Sagittarius,BRD-K28360340,MCF7,BRD-K28360340,MCF7,0.954934619916245
5864,cvae,BRD-K28392481,JURKAT,BRD-K28392481,A375,0.7658195817834137
5865,cvae,BRD-K04887706,A375,BRD-K28392481,A375,0.7662027147013009
5866,cvae,BRD-K28392481,A375,BRD-K28392481,A375,0.7661895145013273
5867,Sagittarius,BRD-K28392481,JURKAT,BRD-K28392481,A375,0.8497945909698357
5868,Sagittarius,BRD-K04887706,A375,BRD-K28392481,A375,0.8478318341217974
5869,Sagittarius,BRD-K28392481,A375,BRD-K28392481,A375,0.8479331446944796
5870,cvae,BRD-K28392481,YAPC,BRD-K28392481,A549,0.8692627051395583
5871,cvae,BRD-K74065929,A549,BRD-K28392481,A549,0.8698946021758946
5872,Sagittarius,BRD-K28392481,YAPC,BRD-K28392481,A549,0.9650866512631407
5873,Sagittarius,BRD-K74065929,A549,BRD-K28392481,A549,0.965554142310304
5874,cvae,BRD-K28392481,MCF10A,BRD-K28392481,HA1E,0.7836053567642998
5875,cvae,BRD-K07691486,HA1E,BRD-K28392481,HA1E,0.783410169550796
5876,cvae,BRD-K28392481,HA1E,BRD-K28392481,HA1E,0.7841925347558285
5877,Sagittarius,BRD-K28392481,MCF10A,BRD-K28392481,HA1E,0.8360423622254304
5878,Sagittarius,BRD-K07691486,HA1E,BRD-K28392481,HA1E,0.8346704073305266
5879,Sagittarius,BRD-K28392481,HA1E,BRD-K28392481,HA1E,0.8347755022170982
5880,cvae,BRD-K28392481,A375,BRD-K28392481,HEK293,0.7466965906263098
5881,cvae,BRD-K66538826,HEK293,BRD-K28392481,HEK293,0.7465196258462969
5882,Sagittarius,BRD-K28392481,A375,BRD-K28392481,HEK293,0.8274914484287591
5883,Sagittarius,BRD-K66538826,HEK293,BRD-K28392481,HEK293,0.8260234232737961
5884,cvae,BRD-K28392481,HA1E,BRD-K28392481,HELA,0.7925854823110298
5885,cvae,BRD-K09426783,HELA,BRD-K28392481,HELA,0.7922837634544948
5886,cvae,BRD-K28392481,HELA,BRD-K28392481,HELA,0.7923442355076284
5887,Sagittarius,BRD-K28392481,HA1E,BRD-K28392481,HELA,0.8967307819023003
5888,Sagittarius,BRD-K09426783,HELA,BRD-K28392481,HELA,0.8956878634789396
5889,Sagittarius,BRD-K28392481,HELA,BRD-K28392481,HELA,0.8964288642089338
5890,cvae,BRD-K28392481,HT29,BRD-K28392481,HT29,0.7450265408364767
5891,cvae,BRD-K19477839,HT29,BRD-K28392481,HT29,0.7447787837303674
5892,cvae,BRD-K28392481,HT29,BRD-K28392481,HT29,0.7451755273500735
5893,Sagittarius,BRD-K28392481,HT29,BRD-K28392481,HT29,0.8415159553504583
5894,Sagittarius,BRD-K19477839,HT29,BRD-K28392481,HT29,0.8415706611354794
5895,Sagittarius,BRD-K28392481,HT29,BRD-K28392481,HT29,0.8429335016065921
5896,cvae,BRD-K28392481,THP1,BRD-K28392481,JURKAT,0.6938767472954936
5897,cvae,BRD-K82928847,JURKAT,BRD-K28392481,JURKAT,0.6944325411381058
5898,cvae,BRD-K28392481,JURKAT,BRD-K28392481,JURKAT,0.6936381559259063
5899,Sagittarius,BRD-K28392481,THP1,BRD-K28392481,JURKAT,0.832744890696796
5900,Sagittarius,BRD-K82928847,JURKAT,BRD-K28392481,JURKAT,0.828830890294671
5901,Sagittarius,BRD-K28392481,JURKAT,BRD-K28392481,JURKAT,0.8280630081078797
5902,cvae,BRD-K28392481,MCF10A,BRD-K28392481,MCF10A,0.84233940281051
5903,cvae,BRD-K53972329,MCF10A,BRD-K28392481,MCF10A,0.8427227666356851
5904,cvae,BRD-K28392481,MCF10A,BRD-K28392481,MCF10A,0.8422379639560009
5905,Sagittarius,BRD-K28392481,MCF10A,BRD-K28392481,MCF10A,0.8819529656093293
5906,Sagittarius,BRD-K53972329,MCF10A,BRD-K28392481,MCF10A,0.8882255685064114
5907,Sagittarius,BRD-K28392481,MCF10A,BRD-K28392481,MCF10A,0.8827348241011459
5908,cvae,BRD-K28392481,PC3,BRD-K28392481,MCF7,0.7659849498862875
5909,cvae,BRD-A23723433,MCF7,BRD-K28392481,MCF7,0.7656012076297234
5910,cvae,BRD-K28392481,MCF7,BRD-K28392481,MCF7,0.7654611110467209
5911,Sagittarius,BRD-K28392481,PC3,BRD-K28392481,MCF7,0.8972926947880486
5912,Sagittarius,BRD-A23723433,MCF7,BRD-K28392481,MCF7,0.8978984287458176
5913,Sagittarius,BRD-K28392481,MCF7,BRD-K28392481,MCF7,0.8963216141876726
5914,cvae,BRD-K28392481,THP1,BRD-K28392481,MDAMB231,0.833056763059919
5915,cvae,BRD-K48488978,MDAMB231,BRD-K28392481,MDAMB231,0.8328970778419706
5916,Sagittarius,BRD-K28392481,THP1,BRD-K28392481,MDAMB231,0.9026959317451912
5917,Sagittarius,BRD-K48488978,MDAMB231,BRD-K28392481,MDAMB231,0.9029111694082173
5918,cvae,BRD-K28392481,JURKAT,BRD-K28392481,PC3,0.7861431625571467
5919,cvae,BRD-K99545815,PC3,BRD-K28392481,PC3,0.7868378150631332
5920,cvae,BRD-K28392481,PC3,BRD-K28392481,PC3,0.7865920399112473
5921,Sagittarius,BRD-K28392481,JURKAT,BRD-K28392481,PC3,0.86547889796341
5922,Sagittarius,BRD-K99545815,PC3,BRD-K28392481,PC3,0.8652367082885821
5923,Sagittarius,BRD-K28392481,PC3,BRD-K28392481,PC3,0.8659114450409643
5924,cvae,BRD-K28392481,PC3,BRD-K28392481,THP1,0.7277957066240548
5925,cvae,BRD-K08109215,THP1,BRD-K28392481,THP1,0.728094333888565
5926,cvae,BRD-K28392481,THP1,BRD-K28392481,THP1,0.7271358120790284
5927,Sagittarius,BRD-K28392481,PC3,BRD-K28392481,THP1,0.892579184314745
5928,Sagittarius,BRD-K08109215,THP1,BRD-K28392481,THP1,0.895778302166804
5929,Sagittarius,BRD-K28392481,THP1,BRD-K28392481,THP1,0.8964751162215712
5930,cvae,BRD-K28392481,YAPC,BRD-K28392481,YAPC,0.7814025076493012
5931,cvae,BRD-K21718444,YAPC,BRD-K28392481,YAPC,0.7821544828895743
5932,cvae,BRD-K28392481,YAPC,BRD-K28392481,YAPC,0.7810984219930623
5933,Sagittarius,BRD-K28392481,YAPC,BRD-K28392481,YAPC,0.8138834148717213
5934,Sagittarius,BRD-K21718444,YAPC,BRD-K28392481,YAPC,0.8174016594242062
5935,Sagittarius,BRD-K28392481,YAPC,BRD-K28392481,YAPC,0.818375639193867
5936,cvae,BRD-K28456624,A549,BRD-K28456624,A549,0.8680594729172979
5937,cvae,BRD-A75517195,A549,BRD-K28456624,A549,0.8683734619305623
5938,cvae,BRD-K28456624,A549,BRD-K28456624,A549,0.868065777969083
5939,Sagittarius,BRD-K28456624,A549,BRD-K28456624,A549,0.960442169240816
5940,Sagittarius,BRD-A75517195,A549,BRD-K28456624,A549,0.9606702350865176
5941,Sagittarius,BRD-K28456624,A549,BRD-K28456624,A549,0.9602193693641023
5942,cvae,BRD-K28456624,A549,BRD-K28456624,MCF7,0.7787948139172365
5943,cvae,BRD-A68009927,MCF7,BRD-K28456624,MCF7,0.7790490620837797
5944,Sagittarius,BRD-K28456624,A549,BRD-K28456624,MCF7,0.9101813110324444
5945,Sagittarius,BRD-A68009927,MCF7,BRD-K28456624,MCF7,0.9093887345940022
5946,cvae,BRD-K28542495,HELA,BRD-K28542495,HELA,0.8377154843650143
5947,cvae,BRD-K42805893,HELA,BRD-K28542495,HELA,0.8382789558749579
5948,cvae,BRD-K28542495,HELA,BRD-K28542495,HELA,0.8380946790308199
5949,Sagittarius,BRD-K28542495,HELA,BRD-K28542495,HELA,0.9684072135205916
5950,Sagittarius,BRD-K42805893,HELA,BRD-K28542495,HELA,0.968253333055304
5951,Sagittarius,BRD-K28542495,HELA,BRD-K28542495,HELA,0.968332829303346
5952,cvae,BRD-A32269193,HELA,BRD-K28667793,HELA,0.7936887573338801
5953,Sagittarius,BRD-A32269193,HELA,BRD-K28667793,HELA,0.9364138413807656
5954,cvae,BRD-K28731095,HELA,BRD-K28731095,A549,0.8414933520925836
5955,cvae,BRD-K56343971,A549,BRD-K28731095,A549,0.8420835447070408
5956,cvae,BRD-K28731095,A549,BRD-K28731095,A549,0.8418298353241701
5957,Sagittarius,BRD-K28731095,HELA,BRD-K28731095,A549,0.9459541544226742
5958,Sagittarius,BRD-K56343971,A549,BRD-K28731095,A549,0.9461476354878822
5959,Sagittarius,BRD-K28731095,A549,BRD-K28731095,A549,0.9451472360760004
5960,cvae,BRD-K28731095,HELA,BRD-K28731095,HELA,0.8380500112987426
5961,cvae,BRD-K11129031,HELA,BRD-K28731095,HELA,0.8379534599818332
5962,cvae,BRD-K28731095,HELA,BRD-K28731095,HELA,0.8389357588279593
5963,Sagittarius,BRD-K28731095,HELA,BRD-K28731095,HELA,0.963955994484369
5964,Sagittarius,BRD-K11129031,HELA,BRD-K28731095,HELA,0.9638424137549576
5965,Sagittarius,BRD-K28731095,HELA,BRD-K28731095,HELA,0.963838360049232
5966,cvae,BRD-K28731095,A549,BRD-K28731095,MCF7,0.7603230326254873
5967,cvae,BRD-K99383816,MCF7,BRD-K28731095,MCF7,0.7600936647192439
5968,Sagittarius,BRD-K28731095,A549,BRD-K28731095,MCF7,0.913105982744337
5969,Sagittarius,BRD-K99383816,MCF7,BRD-K28731095,MCF7,0.9135763922030588
5970,cvae,BRD-K28761891,HELA,BRD-K28761891,HELA,0.835350179144609
5971,cvae,BRD-K11433652,HELA,BRD-K28761891,HELA,0.8349902395809998
5972,cvae,BRD-K28761891,HELA,BRD-K28761891,HELA,0.8350994779705756
5973,Sagittarius,BRD-K28761891,HELA,BRD-K28761891,HELA,0.9645875002611336
5974,Sagittarius,BRD-K11433652,HELA,BRD-K28761891,HELA,0.9646605567614726
5975,Sagittarius,BRD-K28761891,HELA,BRD-K28761891,HELA,0.964355945149744
5976,cvae,BRD-K28822270,MCF7,BRD-K28822270,A549,0.8692964047754477
5977,cvae,BRD-K67868012,A549,BRD-K28822270,A549,0.8693304315299952
5978,cvae,BRD-K28822270,A549,BRD-K28822270,A549,0.8696730851174487
5979,Sagittarius,BRD-K28822270,MCF7,BRD-K28822270,A549,0.960898403557681
5980,Sagittarius,BRD-K67868012,A549,BRD-K28822270,A549,0.9608428382844209
5981,Sagittarius,BRD-K28822270,A549,BRD-K28822270,A549,0.9603174921333896
5982,cvae,BRD-K28822270,A549,BRD-K28822270,MCF7,0.7931716917747664
5983,cvae,BRD-A97437073,MCF7,BRD-K28822270,MCF7,0.7934020089665277
5984,cvae,BRD-K28822270,MCF7,BRD-K28822270,MCF7,0.7933869871646144
5985,Sagittarius,BRD-K28822270,A549,BRD-K28822270,MCF7,0.908250592570639
5986,Sagittarius,BRD-A97437073,MCF7,BRD-K28822270,MCF7,0.9082449417561702
5987,Sagittarius,BRD-K28822270,MCF7,BRD-K28822270,MCF7,0.9083856540919412
5988,cvae,BRD-K28907958,MCF7,BRD-K28907958,A549,0.8109070712400106
5989,cvae,BRD-K20285085,A549,BRD-K28907958,A549,0.8110084010549667
5990,Sagittarius,BRD-K28907958,MCF7,BRD-K28907958,A549,0.917507364290864
5991,Sagittarius,BRD-K20285085,A549,BRD-K28907958,A549,0.9175824219877002
5992,cvae,BRD-K28907958,MCF7,BRD-K28907958,MCF7,0.7946692666485229
5993,cvae,BRD-A13122391,MCF7,BRD-K28907958,MCF7,0.7944335744482203
5994,cvae,BRD-K28907958,MCF7,BRD-K28907958,MCF7,0.794710021784884
5995,Sagittarius,BRD-K28907958,MCF7,BRD-K28907958,MCF7,0.967789202992002
5996,Sagittarius,BRD-A13122391,MCF7,BRD-K28907958,MCF7,0.96802803809706
5997,Sagittarius,BRD-K28907958,MCF7,BRD-K28907958,MCF7,0.9677122467241296
5998,cvae,BRD-K28936863,MCF7,BRD-K28936863,MCF7,0.7754132728934362
5999,cvae,BRD-K41859756,MCF7,BRD-K28936863,MCF7,0.775809343033552
6000,cvae,BRD-K28936863,MCF7,BRD-K28936863,MCF7,0.7753975583696584
6001,Sagittarius,BRD-K28936863,MCF7,BRD-K28936863,MCF7,0.9011123439065932
6002,Sagittarius,BRD-K41859756,MCF7,BRD-K28936863,MCF7,0.9011003880403392
6003,Sagittarius,BRD-K28936863,MCF7,BRD-K28936863,MCF7,0.901488389253552
6004,cvae,BRD-K28971625,HELA,BRD-K28971625,HELA,0.8304545533759483
6005,cvae,BRD-K74514084,HELA,BRD-K28971625,HELA,0.8299192461410695
6006,cvae,BRD-K28971625,HELA,BRD-K28971625,HELA,0.8307501724316211
6007,Sagittarius,BRD-K28971625,HELA,BRD-K28971625,HELA,0.9605683151751584
6008,Sagittarius,BRD-K74514084,HELA,BRD-K28971625,HELA,0.9605513627317523
6009,Sagittarius,BRD-K28971625,HELA,BRD-K28971625,HELA,0.9604132737593386
6010,cvae,BRD-K28984613,HELA,BRD-K28984613,HELA,0.83462022989399
6011,cvae,BRD-K15933101,HELA,BRD-K28984613,HELA,0.8342420101700678
6012,cvae,BRD-K28984613,HELA,BRD-K28984613,HELA,0.8349799513784939
6013,Sagittarius,BRD-K28984613,HELA,BRD-K28984613,HELA,0.9608371746417694
6014,Sagittarius,BRD-K15933101,HELA,BRD-K28984613,HELA,0.960599359377234
6015,Sagittarius,BRD-K28984613,HELA,BRD-K28984613,HELA,0.9609580738493976
6016,cvae,BRD-K29107232,MCF7,BRD-K29107232,HA1E,0.8440793597818348
6017,cvae,BRD-K11267252,HA1E,BRD-K29107232,HA1E,0.8441739291445207
6018,Sagittarius,BRD-K29107232,MCF7,BRD-K29107232,HA1E,0.8875619345461351
6019,Sagittarius,BRD-K11267252,HA1E,BRD-K29107232,HA1E,0.8906767840661965
6020,cvae,BRD-K29107232,PC3,BRD-K29107232,MCF7,0.822136015694358
6021,cvae,BRD-K04466929,MCF7,BRD-K29107232,MCF7,0.8221159652448358
6022,cvae,BRD-K29107232,MCF7,BRD-K29107232,MCF7,0.8218386006931107
6023,Sagittarius,BRD-K29107232,PC3,BRD-K29107232,MCF7,0.960992761255353
6024,Sagittarius,BRD-K04466929,MCF7,BRD-K29107232,MCF7,0.9606252787203304
6025,Sagittarius,BRD-K29107232,MCF7,BRD-K29107232,MCF7,0.9605070606028816
6026,cvae,BRD-K29107232,PC3,BRD-K29107232,PC3,0.8270680029468133
6027,cvae,BRD-K85606544,PC3,BRD-K29107232,PC3,0.8270801961344465
6028,cvae,BRD-K29107232,PC3,BRD-K29107232,PC3,0.8267890733568019
6029,Sagittarius,BRD-K29107232,PC3,BRD-K29107232,PC3,0.9096729429811848
6030,Sagittarius,BRD-K85606544,PC3,BRD-K29107232,PC3,0.9100159044450224
6031,Sagittarius,BRD-K29107232,PC3,BRD-K29107232,PC3,0.9106902627660158
6032,cvae,BRD-K29313308,MCF7,BRD-K29313308,HA1E,0.6834228816384187
6033,cvae,BRD-K80738081,HA1E,BRD-K29313308,HA1E,0.6832388228733861
6034,Sagittarius,BRD-K29313308,MCF7,BRD-K29313308,HA1E,0.7439102516223017
6035,Sagittarius,BRD-K80738081,HA1E,BRD-K29313308,HA1E,0.7464854130831006
6036,cvae,BRD-K29313308,PC3,BRD-K29313308,MCF7,0.6498960477838003
6037,cvae,BRD-K79759585,MCF7,BRD-K29313308,MCF7,0.6506208657613489
6038,cvae,BRD-K29313308,MCF7,BRD-K29313308,MCF7,0.6499317037175476
6039,Sagittarius,BRD-K29313308,PC3,BRD-K29313308,MCF7,0.7904620781313423
6040,Sagittarius,BRD-K79759585,MCF7,BRD-K29313308,MCF7,0.7892919041358376
6041,Sagittarius,BRD-K29313308,MCF7,BRD-K29313308,MCF7,0.7893482839986978
6042,cvae,BRD-K29313308,MCF7,BRD-K29313308,PC3,0.6968917999684288
6043,cvae,BRD-K11153516,PC3,BRD-K29313308,PC3,0.6963908786772123
6044,cvae,BRD-K29313308,PC3,BRD-K29313308,PC3,0.69671312904012
6045,Sagittarius,BRD-K29313308,MCF7,BRD-K29313308,PC3,0.7977666890824194
